Latitude,Longitude,Pokemon
33.14556225,-102.6648792,Kricketune
70.10317328,-145.608505,Volcanion
41.85313211,-87.85916263,Raticate
34.4536996,-96.91768369,Quagsire
47.93896436,-103.4209254,Salazzle
37.20408122,-78.92309152,Metang
29.08245241,-98.86736709,Sunkern
68.88096931,-150.9515738,Dusclops
34.79803463,-114.57378,Aegislash Blade
34.95064334,-111.9802958,Buizel
66.60127907,-158.8976918,Yanmega
63.77185158,-160.4330524,Nincada
31.81054285,-83.4677939,Pinsir
64.6137425,-145.0932679,Pikachu Gmax
37.30796079,-94.97962097,Corviknight Gmax
69.90140968,-151.7795485,Kabutops
48.48641001,-113.0822589,Vanilluxe
62.26171448,-159.5184858,Sandygast
69.32978887,-159.6006511,Chesnaught
34.20795705,-103.2854858,Chatot
61.95280075,-144.2089175,Falinks
43.96989521,-110.0368818,Minior Blue
42.00318848,-99.81094746,Qwilfish
40.24252248,-91.53743157,Volcanion
47.27195421,-87.54329057,Dugtrio
35.48579311,-109.8275007,Staraptor
48.54598866,-120.3753773,Duskull
37.19530283,-118.8286063,Gumshoos
45.24912627,-90.32560379,Poliwag
33.80536707,-83.00700228,Fennekin
43.25198374,-124.2887294,Farfetchd Galar
66.02921193,-165.6323601,Pignite
45.60372497,-114.8538654,Coalossal
31.63391484,-90.64416007,Croagunk
45.16026255,-112.8693867,Cinderace
48.18249123,-94.23738761,Seismitoad
38.61752647,-101.9789258,Poochyena
62.82737508,-161.2721785,Sinistea
36.70134085,-107.4949351,Froslass
62.48427139,-151.9488376,Liepard
42.70431402,-93.3100108,Leafeon
37.23167909,-85.26194131,Tepig
44.618193,-73.00305201,Greedent
28.72456471,-98.8927468,Farfetchd Galar
69.54929797,-155.4497254,Indeedee Male
45.14331873,-102.8125248,Minccino
42.43541789,-103.7458621,Copperajah Gmax
44.9429425,-112.1984377,Raichu
32.10824309,-95.15080464,Politoed
33.28146008,-102.0913524,Metagross
46.72700533,-113.9287307,Metang
48.69061454,-122.1609807,Crabrawler
41.15487562,-105.9831292,Pincurchin
27.97876237,-82.12324433,Oricorio Pom Pom
64.24890929,-155.8278528,Swampert
37.26144249,-78.69152258,Dreepy
37.71157128,-101.9910675,Corsola
32.7645252,-92.20261743,Volcarona
45.81966355,-121.8990306,Inteleon Gmax
60.52809553,-160.5214942,Larvesta
39.934093,-98.10377471,Shiinotic
36.4079059,-114.4530261,Mimikyu Totem Disguised
68.20265744,-156.4025554,Trumbeak
43.62592511,-104.4667329,Minior Yellow Meteor
31.88800351,-109.3765407,Perrserker
35.57080218,-97.62018439,Larvesta
35.24862517,-97.76076428,Sirfetchd
65.61762621,-154.1117211,Poliwhirl
32.35875948,-100.3968189,Corphish
40.78893554,-108.2272423,Gumshoos Totem
41.41016927,-114.3011759,Vullaby
30.78571334,-81.61234519,Jumpluff
40.71564616,-116.2161961,Skarmory
45.5653963,-114.6219117,Jirachi
45.63705421,-68.46307865,Aggron Mega
31.40965723,-83.95069801,Honedge
62.68692234,-159.6825052,Wishiwashi School
61.97562132,-145.5909766,Glaceon
42.34935277,-108.6787782,Girafarig
36.58016147,-110.8929983,Metagross Mega
65.31123916,-154.3833056,Basculin Blue Striped
37.30776473,-90.41322613,Gyarados
30.39720975,-82.1809324,Pikachu Kalos Cap
44.73861752,-102.2796937,Makuhita
33.36778382,-112.6021102,Sinistea
63.95504802,-156.9354495,Onix
44.79315593,-101.37903,Bronzor
67.74028798,-163.6093933,Meloetta Pirouette
30.97251743,-95.44531147,Empoleon
32.38006323,-93.1417001,Lunatone
39.16550812,-81.44335145,Hatenna
34.53187683,-113.9167854,Mew
41.4441327,-112.1900362,Pikachu Gmax
35.69004228,-100.6888797,Sizzlipede
40.67033193,-118.698185,Floette
29.49589718,-81.6055265,Sawk
42.57010248,-119.8881971,Surskit
44.69830104,-91.52907252,Cinderace
34.91296738,-83.46493578,Deoxys Normal
33.12839211,-103.4610163,Eelektrik
62.4141464,-143.5498616,Spinarak
41.99440564,-79.46706408,Ambipom
60.88696535,-150.7214541,Golett
38.80470964,-109.3895954,Scolipede
38.67286991,-107.8395511,Jirachi
41.11126743,-108.9135644,Keldeo Ordinary
35.36329626,-78.631887,Honchkrow
37.57342737,-85.32627874,Greninja Ash
39.73474846,-102.7975774,Wurmple
31.52294257,-110.9176,Magmortar
47.18476176,-112.2742554,Morelull
39.30252164,-76.66512796,Buizel
31.10125705,-83.65263858,Impidimp
33.06108536,-91.08161246,Indeedee Male
60.4753803,-150.8397083,Feebas
60.99170284,-164.1049924,Drifloon
34.3514103,-113.9554254,Swampert Mega
34.6680064,-115.6727007,Hypno
39.41667715,-121.7983989,Darmanitan Standard Galar
38.64488554,-110.7033448,Jumpluff
64.38164323,-149.3360246,Cinccino
37.84270627,-82.32605908,Cherubi
62.17437136,-164.6302092,Passimian
40.94326541,-117.0584045,Corvisquire
48.18140524,-93.22617537,Eldegoss
35.2807651,-109.3231513,Nosepass
36.17336943,-79.51455217,Venusaur Gmax
43.90336566,-86.00770373,Charizard Mega Y
67.51253624,-141.4731902,Totodile
62.59998643,-158.3801277,Honedge
35.59828351,-113.5657256,Pikachu Rock Star
40.28107328,-98.78085915,Oranguru
64.97758139,-148.959478,Cinccino
64.37310315,-147.0302998,Houndoom Mega
61.10837288,-144.5229944,Monferno
65.50013342,-166.873038,Donphan
40.78893132,-83.44121255,Yanmega
65.65785325,-154.6433702,Magnemite
44.60788091,-98.94777601,Armaldo
36.79467714,-80.38992058,Froakie
41.0898074,-122.6462316,Minior Blue Meteor
41.0304479,-115.3039001,Infernape
40.58464072,-79.96151315,Furfrou
33.01401386,-94.36392092,Inteleon Gmax
45.25546972,-98.35253728,Anorith
62.972752,-153.4879656,Stakataka
45.03841871,-120.055563,Whimsicott
66.90586493,-155.1859323,Porygon Z
36.25991043,-103.8410885,Kricketune
62.46453529,-142.0907954,Pineco
64.15306969,-150.3910533,Shellos
43.08116659,-114.7482059,Ponyta Galar
35.33748411,-103.9928556,Magmar
35.70728327,-84.9389892,Mismagius
36.61559449,-80.21064298,Drednaw Gmax
45.84664075,-90.31242035,Seviper
45.41547202,-105.6241839,Raichu Alola
22.17543488,-159.6262475,Boltund
46.53229376,-97.31721773,Nickit
65.28843269,-142.066937,Feebas
32.70710062,-91.92221312,Treecko
44.33750436,-108.3320833,Comfey
67.13753485,-148.8790793,Spoink
63.49025069,-152.398964,Gyarados Mega
44.02033863,-69.95731367,Starly
29.30013992,-103.5083984,Jolteon
44.87592893,-104.6487794,Melmetal
44.38041035,-71.85118411,Raticate Totem Alola
44.87087844,-69.9332651,Cacnea
36.18417365,-98.79811693,Crustle
65.43234162,-153.1418166,Sableye
41.81134594,-94.6835085,Mareanie
30.09717987,-92.99490108,Gigalith
40.44203059,-87.85082744,Hoopa Unbound
48.75467306,-97.94914924,Pumpkaboo Average
35.42098305,-76.62692254,Pikachu Hoenn Cap
70.47525864,-149.7830345,Wormadam Sandy
35.85444148,-79.79940073,Kartana
43.24661748,-82.31637779,Machamp Gmax
43.88628665,-89.28017647,Bunnelby
45.21688654,-84.75871542,Nidoran M
43.7642757,-74.6488779,Marowak
40.96989291,-96.45503447,Murkrow
45.11470024,-88.69152541,Paras
48.99986118,-110.1531993,Mime Jr
44.71285364,-100.4182504,Goldeen
30.00750483,-94.02194769,Kadabra
33.7681096,-86.9545666,Wartortle
43.41441733,-99.81630982,Pignite
34.81771394,-86.51275502,Glalie
30.57055377,-99.42858858,Sealeo
62.44953286,-151.947849,Carkol
59.83302594,-150.7367477,Duosion
43.1852344,-113.6750856,Sealeo
66.35257647,-145.9873409,Mudsdale
36.87845301,-91.88736193,Druddigon
43.45820686,-104.9643279,Abomasnow
57.26824579,-156.5247644,Diancie
67.97579636,-157.8522951,Aron
48.59641299,-112.8524665,Venonat
33.40126045,-106.5901281,Duraludon Gmax
36.77431792,-82.37070515,Galvantula
64.39278624,-149.8967868,Marill
62.69844715,-156.9814014,Munna
34.64835071,-94.49774724,Petilil
44.25522102,-104.6172774,Magcargo
43.82671352,-111.2874783,Delibird
34.0178009,-78.1965463,Inteleon Gmax
68.15166426,-155.785609,Nidoran F
47.5223187,-87.8319923,Lycanroc Midday
41.32217475,-76.83837977,Inteleon
31.72994764,-110.0469849,Basculin Red Striped
45.58828052,-85.07211098,Lycanroc Midnight
65.95601193,-142.2074159,Growlithe
28.35075695,-99.27088065,Cinderace Gmax
33.56073357,-94.67840405,Jigglypuff
48.14803535,-124.4651568,Dhelmise
69.66775945,-144.0444883,Wimpod
60.01234508,-150.4400121,Chimchar
44.56336665,-89.02889148,Venusaur Gmax
39.8875064,-91.29566422,Tyranitar Mega
42.03213983,-120.4279325,Copperajah Gmax
61.25416445,-150.3521727,Kingler Gmax
44.92406275,-111.1596442,Vanillite
46.57692412,-118.3406349,Loudred
46.35328888,-123.1157395,Avalugg
37.4854101,-106.2203501,Krokorok
30.45164206,-86.88924452,Darumaka Galar
43.26357904,-76.51609813,Xatu
46.6716878,-114.1742886,Banette Mega
33.46113278,-114.5888909,Polteageist
43.64986677,-109.4342453,Chansey
41.38531741,-109.5332873,Omanyte
42.97063119,-98.37958761,Kingler Gmax
47.45599258,-90.34353339,Sceptile
41.68345092,-108.3521776,Surskit
65.84214673,-166.4586727,Riolu
42.90442822,-116.8483806,Croagunk
40.92696989,-94.11737925,Diggersby
41.29301459,-94.35525618,Abra
65.85256289,-156.1192295,Froakie
45.95449927,-104.4220876,Abomasnow Mega
41.50665172,-83.04485084,Solosis
63.18530669,-159.295149,Cyndaquil
29.9906286,-82.66261722,Pikachu Kalos Cap
40.39743266,-120.8901158,Nidoran M
66.8004841,-160.3482171,Simisage
38.69841282,-111.5295088,Dottler
40.58430234,-78.46456461,Manectric Mega
38.99644347,-117.3358126,Venomoth
42.6585263,-95.30463082,Gallade
31.05890807,-96.41614035,Cubone
63.44338861,-142.3743888,Celebi
38.34237208,-110.3615618,Taillow
55.15581501,-130.9549734,Mankey
33.2953329,-96.29030507,Sableye
65.54877847,-142.3449916,Loudred
46.71010024,-100.7798336,Stonjourner
44.26451644,-114.6249509,Indeedee Female
48.27270947,-102.6811059,Shuppet
57.45523215,-153.8220052,Slowking Galar
47.31668267,-120.9823657,Gothorita
37.25715253,-115.4665325,Chesnaught
46.51676238,-116.4323936,Kingdra
30.07390523,-100.8036468,Greninja Battle Bond
67.73292776,-149.9381089,Poliwag
38.18784961,-83.58353094,Houndoom
32.03584763,-107.9492198,Trevenant
44.62706749,-70.65278017,Toxtricity Amped
33.5322315,-108.3413761,Arrokuda
60.53884342,-145.4305983,Basculin Blue Striped
32.65884133,-99.26242775,Purrloin
66.34227545,-142.4461465,Minior Orange
42.48481977,-71.58125471,Silvally
47.58475601,-90.28590561,Toxtricity Amped
33.81240112,-79.51423144,Silcoon
69.10738149,-144.37303,Donphan
47.85545325,-87.79492541,Haxorus
55.00363911,-130.6470591,Medicham
26.74576126,-80.56675205,Goodra
39.13883257,-111.7355223,Basculin Blue Striped
44.11401061,-107.5065696,Weedle
38.64320617,-80.50233556,Donphan
42.08403971,-107.9145736,Archeops
41.82492954,-116.4238459,Gogoat
70.17066359,-150.4678515,Chingling
46.14439719,-95.98860456,Whiscash
33.82191637,-118.3276409,Kangaskhan Mega
60.23767521,-153.6940788,Tynamo
45.50858898,-100.2439451,Snorunt
39.3731458,-94.30052411,Flapple
47.26747182,-95.8882964,Roserade
36.66254926,-86.52164967,Maractus
44.00705241,-115.2887697,Pinsir
32.45710601,-81.85744875,Spritzee
66.27705665,-145.7735696,Greedent
42.30353024,-114.4032225,Nidoran M
39.37645047,-113.2903389,Cinderace Gmax
40.30033164,-101.6872524,Vigoroth
37.89777271,-99.54677192,Phantump
48.40320807,-95.18907057,Totodile
41.08402744,-119.8140075,Hawlucha
43.09832133,-89.1018766,Sunkern
39.1353847,-121.3777482,Magcargo
71.07325404,-157.2797959,Samurott
64.99186481,-143.2854602,Karrablast
68.74580309,-158.156547,Mantine
38.97360169,-98.99057149,Carkol
47.48316412,-87.98511506,Pidgey
37.58880631,-117.3008549,Zebstrika
38.61641158,-93.12479027,Volcanion
34.57151667,-114.4187825,Goldeen
36.50588885,-104.6963429,Pachirisu
66.27547281,-149.4770705,Yanmega
39.42276583,-102.8113295,Cinderace Gmax
42.71389567,-85.03025106,Skwovet
33.7062015,-80.74523456,Golett
69.74742095,-158.8115139,Mawile Mega
41.15066964,-111.7377786,Xatu
64.655773,-141.6611106,Sylveon
44.46043869,-100.0180244,Lombre
35.38511186,-114.8484304,Hydreigon
37.12620882,-99.59334789,Seedot
42.92772798,-94.41754857,Swablu
61.94179807,-148.8447589,Whimsicott
35.74470735,-105.9259998,Gossifleur
45.83432561,-123.4356305,Rampardos
36.60427897,-85.2301514,Dusclops
44.96189182,-114.3665677,Tropius
41.64006081,-91.90785253,Cryogonal
66.75422486,-149.7222618,Trevenant
39.80010441,-108.3812034,Sewaddle
40.1605139,-110.8917105,Fletchinder
26.43410699,-80.34510108,Manectric Mega
57.48058308,-156.269132,Snorunt
44.0643989,-117.1823889,Sandaconda Gmax
58.38706909,-156.4430322,Wingull
41.78904859,-108.4234353,Sableye Mega
44.29292925,-74.49018924,Gengar Mega
42.74768495,-77.15505327,Fraxure
33.77194087,-108.9810882,Sandslash
41.27125768,-96.95349376,Sharpedo Mega
44.3554502,-94.9247074,Noivern
37.2187866,-95.42173903,Sinistea
64.86948804,-161.3449416,Shieldon
62.71004799,-151.5767834,Arbok
62.92903967,-151.8795144,Poliwrath
40.94566351,-98.8630612,Darkrai
46.25586412,-101.7396835,Chikorita
68.31138131,-145.2847898,Indeedee Male
40.62575899,-106.5137506,Grimer
47.19338676,-92.05130139,Wormadam Trash
44.75962387,-97.42882377,Darmanitan Zen
58.33054455,-154.3171219,Gogoat
66.40809953,-143.5755916,Drapion
42.04714514,-77.99901201,Kingler
47.66021109,-98.51332037,Sandaconda Gmax
33.39256386,-85.95075969,Oricorio Baile
42.61743406,-106.1378738,Armaldo
38.9565455,-84.85887486,Chewtle
40.45983104,-103.1246334,Sewaddle
38.96887622,-94.85293739,Marowak
35.08731788,-87.11772591,Dottler
34.76397935,-88.32983791,Sudowoodo
42.54887329,-116.8432314,Banette Mega
39.64837598,-83.13163642,Wingull
61.64869126,-149.6613495,Swablu
36.97684831,-120.287453,Pikachu Alola Cap
37.13446291,-106.580556,Munna
43.04316995,-103.8297504,Kangaskhan Mega
44.23145602,-99.1877773,Rookidee
26.66893797,-97.97887213,Pichu
45.92288601,-68.16230683,Dusknoir
44.15010951,-73.12204179,Munchlax
69.58628329,-141.7027885,Glameow
45.26890239,-97.29620577,Kricketune
68.5232192,-157.2180817,Pikachu Rock Star
37.30456082,-104.6581767,Delphox
31.71942841,-100.1088845,Munchlax
62.22792747,-146.6759834,Taillow
60.09806025,-167.1731447,Barboach
28.09240128,-82.06697388,Garchomp Mega
48.41733658,-111.2094022,Smoochum
35.57266948,-85.55105689,Pikachu Hoenn Cap
47.47927913,-87.14100708,Simisear
36.7789314,-95.81160182,Falinks
35.72276693,-80.99647797,Indeedee Female
34.58963048,-118.9585911,Pangoro
31.28143266,-87.92475224,Snorlax
44.98957384,-111.6960972,Aurorus
68.22009838,-152.3582293,Unown
61.67569883,-149.464097,Spoink
39.91837135,-99.65337806,Charjabug
34.2437904,-99.70189847,Minun
35.90653055,-103.8895733,Durant
37.20824427,-120.3135819,Lumineon
59.75630108,-151.3689809,Skorupi
41.09136672,-85.44775058,Gastrodon
47.5873085,-103.6369652,Electrike
29.30012395,-82.67531173,Hoothoot
61.34617306,-155.2658719,Shedinja
41.25924307,-88.19718983,Lanturn
42.32509943,-85.66517516,Samurott
59.11476672,-160.4615027,Metang
32.41349469,-86.99298226,Froakie
68.32351446,-148.7633928,Azumarill
65.79644721,-162.8487965,Bewear
42.49888085,-101.9260703,Chesnaught
43.37886031,-82.52974475,Raticate Totem Alola
34.34253837,-102.4963256,Carracosta
37.33711931,-83.87645769,Haxorus
47.03830639,-92.98459985,Zeraora
34.75446962,-100.232896,Clamperl
68.61422552,-157.6430974,Diggersby
37.24691647,-114.2440112,Liepard
47.4097741,-124.0999979,Oricorio Sensu
31.28465553,-87.62103962,Meltan
62.36015214,-156.1666035,Chatot
36.98391965,-98.85852416,Shiinotic
45.66594815,-116.9440451,Melmetal Gmax
39.78656137,-102.5995059,Steelix
44.23723792,-70.95108846,Gothitelle
47.29221624,-106.1367945,Cleffa
43.43994151,-87.99368511,Shedinja
39.92779418,-94.48038609,Butterfree
47.25533103,-87.04166047,Budew
66.90689681,-147.5846307,Basculin Blue Striped
43.65898154,-91.95313586,Leavanny
66.2488068,-148.2319548,Tangela
34.47117811,-119.8452391,Lapras Gmax
32.34420326,-89.58680779,Boltund
63.12779169,-145.3969423,Surskit
42.57995728,-114.0196835,Tranquill
44.59301244,-101.4743463,Yamask
35.36864167,-115.9520177,Steelix
32.44090938,-106.2769655,Audino Mega
38.32015855,-82.17369719,Jigglypuff
69.99926343,-152.1027352,Hakamo O
30.06035305,-84.61141939,Smeargle
57.30976041,-152.8023839,Spiritomb
46.16016763,-108.1445103,Dottler
36.10498347,-120.7032846,Scraggy
45.01323824,-116.5022027,Salazzle
64.80934708,-156.7144015,Turtwig
70.09755393,-152.5710868,Houndoom Mega
47.7402095,-106.9840977,Whiscash
43.66547286,-101.5121659,Noibat
69.4195171,-152.9596807,Pikachu Kalos Cap
40.35632349,-104.3708746,Golett
42.01880404,-117.7864221,Deoxys Normal
29.51333507,-97.41178968,Eevee Gmax
41.36731396,-105.8352871,Sandslash Alola
32.58201113,-111.4379584,Sudowoodo
43.72668791,-73.37012051,Mew
62.08420176,-149.1259398,Elgyem
42.43574788,-115.1298762,Rillaboom
38.44435033,-96.80702515,Electrode
35.39659407,-85.12623551,Skitty
27.63394807,-98.16346578,Perrserker
41.4270466,-113.1771635,Graveler Alola
44.02280198,-73.2625754,Morgrem
44.87818542,-104.8265475,Gigalith
31.97052618,-99.29387843,Kommo O
32.31050372,-111.773238,Arctovish
60.94936729,-152.4670294,Sizzlipede
41.96720543,-87.75233309,Zebstrika
43.60047409,-118.9166934,Kommo O
31.1699972,-84.35324997,Blastoise
32.64878654,-105.3232759,Kadabra
66.7239981,-147.8301199,Greninja Ash
37.58306145,-122.1227866,Salamence Mega
39.36515933,-95.12647064,Stantler
64.12543638,-147.5067848,Audino
36.04815182,-82.19955667,Croagunk
44.24938569,-120.0174118,Mienfoo
65.74126339,-150.9650212,Blacephalon
68.50347302,-143.1347426,Bouffalant
63.62588575,-148.516696,Skuntank
42.16162143,-99.18127721,Kricketot
63.41816176,-146.4081457,Bidoof
69.26960567,-148.9173422,Passimian
66.74739653,-151.5937152,Vibrava
43.26734332,-75.5608142,Pikachu Kalos Cap
29.98173825,-98.89406329,Carracosta
64.03826719,-154.4486316,Slowbro
66.24980577,-144.047629,Bisharp
33.40786061,-110.1432538,Taillow
32.47924435,-110.2166065,Gliscor
45.18282594,-108.278208,Venonat
40.58946212,-116.5868841,Scraggy
32.82408829,-83.40289478,Golisopod
35.86644914,-88.20710118,Dwebble
38.45638613,-84.89411028,Abomasnow Mega
65.88350832,-158.6689988,Drowzee
32.54116646,-110.0365471,Swanna
45.43292416,-86.31190834,Honedge
30.77013796,-104.6282407,Azumarill
36.62992977,-103.5642741,Rattata
60.96414278,-160.7798545,Roggenrola
44.32649668,-73.9893084,Sandaconda Gmax
30.2866082,-102.8403396,Wooloo
45.15997597,-116.2612203,Araquanid
40.56379492,-106.1537642,Diggersby
36.29570945,-100.5843249,Scatterbug
68.18915153,-141.9711216,Girafarig
40.56894675,-78.54170486,Pidgey
62.60620325,-150.7015125,Drapion
40.84146107,-72.5561972,Gigalith
41.06379295,-100.3241937,Escavalier
60.3541933,-154.572995,Wartortle
42.99125884,-107.7167023,Corsola Galar
31.35935636,-88.6871745,Phione
65.27937441,-141.4782783,Runerigus
38.71291589,-92.10237314,Skiddo
38.48351968,-79.28257538,Arbok
40.82862126,-101.1962609,Torterra
41.94440623,-97.6029391,Sewaddle
60.01777696,-155.5996493,Pikachu Original Cap
36.32713835,-77.79816126,Hariyama
48.92614156,-97.38656076,Politoed
58.21039144,-136.2134751,Poipole
44.46918438,-115.2679673,Beedrill Mega
32.76588781,-95.96631482,Ditto
33.11572207,-92.0025924,Snorunt
34.9676628,-112.2602885,Shiftry
43.21341639,-110.4850385,Gengar Gmax
69.52843917,-160.3440321,Accelgor
40.02635089,-111.9548949,Linoone
42.58661659,-97.03168183,Watchog
67.47312109,-159.9587477,Vanilluxe
45.50109859,-116.1618207,Spheal
43.9461661,-122.2678316,Seel
39.12145972,-115.6100065,Fletchinder
46.24574431,-88.21425397,Minior Green
70.03932549,-155.1136636,Eiscue Noice
31.54107586,-83.46035059,Pyroar
31.49100738,-110.7155622,Alomomola
35.51130109,-88.34087307,Tsareena
40.0218345,-95.92735224,Zweilous
40.48032362,-99.27223158,Slowbro Galar
30.07413033,-95.14206505,Araquanid
61.98225555,-149.1651546,Eevee Gmax
40.47417702,-118.2694431,Shiftry
47.47917886,-119.6380471,Throh
36.00396493,-116.8331364,Helioptile
43.08883766,-108.030219,Golett
36.45130093,-114.48241,Gumshoos
30.83580569,-95.42069082,Castform Sunny
33.57680628,-91.96204847,Toxicroak
35.19119722,-119.4619384,Sandaconda Gmax
63.72097431,-158.913052,Minior Yellow
40.77621984,-110.5700135,Kangaskhan
30.31425505,-91.17010357,Growlithe
41.63053776,-107.7078551,Shelgon
42.98950548,-123.8228918,Pidgeot
38.57837605,-93.8760837,Rotom Mow
33.3366957,-80.91598667,Rufflet
43.26062627,-71.17357086,Gorebyss
68.53464975,-161.1506073,Hoothoot
67.24472248,-143.9619567,Indeedee Female
39.96909028,-91.68531756,Archeops
48.93376422,-102.3711383,Sceptile
34.46072849,-90.69925614,Dustox
42.10577481,-94.93212105,Pikachu Libre
35.68033545,-91.19823072,Hatterene Gmax
69.43672011,-141.9154956,Chansey
41.62938317,-121.9114303,Chesnaught
58.90697841,-134.6939165,Passimian
70.74677863,-157.5684688,Medicham Mega
64.61826581,-152.0661107,Centiskorch Gmax
35.60935614,-79.48378001,Omanyte
67.96360727,-154.577604,Spinarak
38.79908926,-122.9631875,Glalie
43.33974242,-97.53069089,Zarude
43.40891107,-123.2681822,Riolu
37.88874594,-112.8223123,Gligar
